"code","V14","V15","V16","V17","V18","V19","V20","V22","V23","V24","V25","V26","V27","SEX","AGE","MARITAL"
"AR",5,5,2,1,1,6,6,1,4,5,2,4,2,2,34,6
"AR",2,2,2,2,3,4,4,2,2,2,3,2,2,1,33,6
"AR",3,2,2,4,4,4,4,1,2,2,2,3,2,1,58,1
"AR",4,4,2,2,2,6,6,1,2,2,2,4,2,2,41,6
"AR",6,4,2,6,1,2,6,1,2,3,6,6,2,2,50,6
"AR",2,2,2,2,4,2,5,1,2,4,4,2,2,1,82,6
"AR",4,2,2,2,1,4,4,1,2,3,4,6,6,2,72,3
"AR",2,2,2,2,4,5,5,1,4,4,4,2,2,1,58,1
"AR",1,1,2,1,1,4,4,1,2,3,2,2,2,2,26,6
"AR",2,6,6,2,6,6,6,1,4,4,4,6,4,1,68,4
"AR",4,4,4,2,4,4,4,1,4,4,2,4,6,1,21,6
"AR",5,5,2,2,2,2,2,6,1,2,4,4,4,2,29,6
"AR",6,2,3,2,6,5,5,1,2,2,4,4,2,1,60,1
"AR",4,4,2,2,2,4,4,1,2,2,2,4,2,1,64,1
"AR",3,2,2,2,1,4,4,1,4,2,4,4,2,2,36,6
"AR",5,5,1,1,1,1,1,1,5,5,5,5,3,1,53,6
"AR",5,5,1,1,1,1,1,2,2,2,2,5,2,1,22,6
"AR",3,2,2,2,2,4,4,1,4,4,4,4,2,1,64,1
"AR",6,4,2,6,1,4,4,1,4,4,6,6,4,2,81,5
"AR",4,2,2,2,4,6,6,1,4,4,4,4,6,2,59,1
"AR",6,4,6,2,1,4,4,1,2,6,6,2,6,2,72,5
"AR",4,4,2,2,6,6,6,1,4,4,4,4,4,1,63,6
"AR",6,2,2,2,2,5,5,1,2,3,6,2,6,1,73,1
"AR",4,5,2,2,2,5,5,2,2,4,2,2,2,1,65,5
"AR",5,6,6,6,5,2,2,1,2,5,5,5,2,2,40,3
"AR",3,4,2,2,5,2,4,1,4,5,5,2,2,2,84,5
"AR",3,3,2,2,4,4,4,1,4,4,4,2,1,2,77,5
"AR",2,2,2,3,2,4,4,1,3,2,2,2,2,1,29,1
"AR",4,2,4,2,4,4,4,1,4,4,4,4,1,2,31,6
"AR",4,4,4,1,2,2,2,1,4,4,4,2,1,2,38,6
"AR",4,4,1,1,1,4,4,1,4,4,2,2,1,2,23,6
"AR",1,2,2,4,1,2,2,1,4,4,4,2,1,1,31,6
"AR",4,2,4,2,4,4,4,1,2,4,2,4,1,1,23,6
"AR",1,4,1,1,4,4,4,1,4,4,4,1,1,2,18,6
"AR",4,4,2,2,3,2,2,1,4,5,2,5,5,2,48,3
"AR",5,5,2,3,2,2,3,2,4,4,4,4,1,1,24,6
"AR",4,2,2,2,1,2,5,2,4,4,2,3,2,1,19,6
"AR",4,2,2,2,2,4,4,1,4,4,4,2,2,1,36,6
"AR",2,2,4,2,2,4,4,1,4,4,4,2,1,1,31,6
"AR",1,1,2,4,4,3,3,1,4,4,2,2,1,2,74,5
"AR",2,2,4,4,4,4,4,1,2,2,4,2,1,1,41,1
"AR",4,4,2,2,4,2,2,1,4,4,2,2,1,2,29,6
"AR",2,2,2,4,4,4,4,1,4,4,2,2,2,2,76,5
"AR",4,4,2,2,4,2,2,2,4,4,2,4,2,2,31,6
"AR",4,4,4,2,4,4,4,1,2,2,2,4,1,2,40,6
"AR",4,4,4,1,4,4,4,1,4,4,2,4,2,1,68,3
"AR",4,4,4,4,2,2,2,2,4,2,4,4,1,1,26,6
"AR",4,4,2,2,2,2,2,2,4,2,2,2,2,1,41,6
"AR",2,2,4,4,4,4,4,1,2,4,4,2,2,1,78,1
"AR",2,2,4,1,4,4,4,2,4,4,2,2,1,1,71,1
"AR",4,4,2,4,4,2,2,1,4,4,2,1,2,1,46,1
"AR",1,1,2,2,2,4,4,1,2,4,2,3,1,2,70,5
"AR",2,2,4,3,4,4,4,2,4,4,4,4,3,1,79,5
"AR",4,4,2,2,4,2,2,2,4,4,2,4,2,2,40,1
"AR",4,4,2,3,2,2,2,2,4,5,5,4,3,2,47,1
"AR",4,4,2,3,2,4,4,2,4,4,4,4,4,1,25,6
"AR",4,4,2,4,4,4,5,1,4,4,4,4,2,1,42,6
"AR",5,5,5,2,5,5,5,1,4,4,6,2,4,2,59,1
"AR",5,4,2,2,5,5,5,2,4,2,4,4,4,1,58,3
"AR",2,2,5,6,4,4,4,3,6,6,6,5,6,1,84,6
"AR",5,2,4,4,2,5,5,2,4,2,4,4,2,1,41,6
"AR",4,2,2,2,2,2,5,2,4,5,3,4,3,1,59,6
"AR",4,4,2,3,2,2,2,2,3,4,3,4,3,1,65,1
"AR",5,5,5,1,4,6,5,1,5,4,4,4,2,2,54,6
"AR",4,4,1,5,4,4,4,2,2,4,4,4,4,1,58,1
"AR",3,4,4,3,4,4,4,2,4,4,4,4,4,1,55,6
"AR",4,4,2,2,1,4,5,2,2,4,3,4,4,2,27,1
"AR",4,4,2,1,1,3,3,1,4,3,6,6,6,1,35,6
"AR",5,5,2,2,2,2,2,6,4,4,4,4,4,1,19,6
"AR",3,2,5,5,5,5,5,2,4,3,6,2,4,1,67,1
"AR",5,4,1,1,2,2,2,2,5,3,2,5,5,1,46,3
"AR",5,5,2,1,4,4,4,1,5,3,1,6,6,2,28,6
"AR",4,4,1,4,4,4,4,1,4,4,4,4,1,1,28,6
"AR",2,2,2,2,4,4,4,1,4,4,4,2,2,1,63,1
"AR",4,4,2,2,2,4,4,1,4,4,2,6,1,2,65,6
"AR",4,4,2,2,4,2,2,2,4,4,4,3,2,1,42,1
"AR",4,4,2,2,1,4,4,1,2,4,4,2,4,2,35,6
"AR",4,4,2,2,4,4,4,2,2,4,4,3,4,2,50,6
"AR",4,4,2,1,2,3,4,2,4,5,2,6,2,2,25,6
"AR",2,5,2,2,5,3,2,2,3,4,2,5,5,1,30,6
"AR",3,4,2,2,5,5,5,2,6,5,3,6,6,1,46,3
"AR",2,2,4,2,5,5,5,1,5,2,6,3,6,1,63,6
"AR",5,5,1,2,1,1,1,1,4,4,4,4,2,2,35,6
"AR",4,4,4,1,4,2,2,2,4,4,4,4,4,1,53,4
"AR",4,4,2,1,4,2,2,2,2,4,4,4,3,1,64,6
"AR",5,5,6,1,5,2,5,4,4,4,3,4,4,2,67,1
"AR",4,4,6,3,3,3,3,1,4,4,4,4,3,2,39,4
"AR",3,2,2,2,4,2,4,1,2,2,4,4,2,1,71,1
"AR",2,4,2,2,2,5,5,2,2,4,2,4,4,2,26,6
"AR",4,3,3,3,2,2,2,1,1,1,1,2,2,1,82,1
"AR",4,5,2,3,3,2,2,2,2,2,2,2,2,1,49,6
"AR",3,3,3,3,2,2,2,1,2,1,2,1,2,2,41,4
"AR",2,3,3,4,4,5,5,1,1,4,2,2,4,2,43,1
"AR",6,2,6,2,4,6,6,1,4,4,4,2,1,2,87,5
"AR",6,2,2,2,6,6,6,1,1,4,6,4,4,2,48,1
"AR",2,2,1,4,6,3,3,1,2,2,2,2,1,1,22,6
"AR",3,2,4,4,4,5,5,2,4,5,5,6,3,2,50,1
"AR",1,1,5,4,4,4,4,1,5,5,5,2,2,2,81,1
"AR",3,2,4,1,1,2,2,2,4,4,4,4,3,1,29,6
"AR",1,3,2,3,4,6,6,1,4,3,4,3,2,1,65,1
"AR",4,4,2,3,2,2,2,2,2,4,4,4,4,2,42,6
"AR",4,2,3,2,4,2,6,2,2,4,6,4,6,1,59,1
"AR",4,4,1,1,4,4,4,1,4,4,2,1,1,1,19,6
"AR",4,2,2,4,4,2,2,1,2,2,2,2,2,1,66,4
"AR",3,6,2,2,2,2,2,2,2,2,2,2,2,1,58,6
"AR",4,2,2,1,2,4,4,2,2,4,4,2,1,2,69,5
"AR",4,4,4,1,4,5,5,1,4,4,2,1,2,2,31,1
"AR",4,4,2,2,4,4,4,2,4,4,4,4,4,2,31,6
"AR",3,4,2,4,4,3,3,2,3,4,4,4,2,2,28,6
"AR",2,2,2,2,4,4,4,2,4,2,2,2,2,2,44,6
"AR",5,4,2,4,2,4,4,1,4,4,2,6,2,2,61,6
"AR",2,1,4,3,4,4,4,1,5,5,4,2,2,1,66,1
"AR",3,4,1,4,2,1,1,4,2,4,2,4,3,2,59,1
"AR",4,4,1,4,1,2,2,1,4,3,4,4,2,2,70,4
"AR",4,2,2,5,4,5,5,2,1,4,4,4,2,1,28,6
"AR",4,4,2,2,2,2,2,1,2,2,6,4,1,2,46,1
"AR",3,4,2,1,1,4,5,2,4,5,2,4,4,2,55,4
"AR",2,1,5,1,4,5,5,1,4,4,3,2,4,1,64,1
"AR",4,4,2,4,1,5,5,1,4,4,2,4,2,2,25,6
"AR",3,3,3,3,3,3,3,2,4,3,2,4,1,1,21,6
"AR",2,2,4,2,4,4,4,1,4,4,2,4,4,2,47,1
"AR",4,4,2,5,2,2,2,1,4,5,4,4,2,2,24,6
"AR",4,4,4,2,4,2,2,1,4,4,4,4,2,1,28,6
"AR",2,2,2,4,4,2,2,2,2,4,2,4,2,1,19,6
"AR",4,4,2,2,4,4,4,2,4,4,2,4,2,1,37,6
"AR",3,2,3,2,5,6,6,1,3,3,2,3,3,2,57,4
"AR",1,5,1,1,6,1,5,2,2,2,6,1,2,1,26,6
"AR",2,2,2,2,2,2,2,2,4,4,4,3,2,1,22,6
"AR",3,4,2,2,4,4,4,2,4,4,4,2,1,1,56,1
"AR",4,4,4,2,2,2,2,2,4,4,4,2,2,2,63,6
"AR",2,4,2,4,3,3,4,2,4,2,3,2,3,1,23,6
"AR",3,4,2,2,2,4,4,2,4,4,3,4,2,2,50,4
"AR",3,5,3,2,1,1,1,2,3,2,2,4,3,2,48,4
"AR",2,2,4,2,4,4,4,2,4,4,4,2,2,2,57,1
"AR",3,4,2,4,2,2,2,2,4,2,3,4,2,2,26,6
"AR",4,3,2,2,2,4,4,2,5,4,3,2,3,1,28,1
"AR",3,6,2,4,2,4,4,2,4,4,4,2,2,2,77,3
"AR",4,3,2,2,1,1,1,1,3,1,1,4,2,2,21,6
"AR",3,3,2,1,2,2,4,1,4,5,5,3,3,1,66,3
"AR",4,4,2,2,2,2,2,2,2,2,2,4,2,2,67,1
"AR",3,2,4,1,2,4,4,1,3,4,4,4,4,2,30,6
"AR",3,3,2,1,4,3,3,2,4,4,3,3,2,1,40,1
"AR",5,5,1,1,4,1,1,1,4,1,5,5,1,1,28,6
"AR",1,2,2,2,1,4,4,2,3,5,5,3,2,2,35,1
"AR",3,3,3,3,3,3,3,1,4,4,4,4,3,2,54,1
"AR",1,1,4,3,3,5,5,1,5,5,5,4,6,2,54,1
"AR",4,4,2,3,6,6,6,3,4,4,3,4,4,2,37,6
"AR",2,2,6,2,2,4,4,2,4,3,2,4,4,1,68,1
"AR",4,3,3,4,4,2,3,1,3,4,2,3,3,1,27,6
"AR",3,4,2,3,2,3,3,3,3,2,3,3,3,2,40,6
"AR",4,4,2,1,2,5,5,1,3,5,5,5,3,2,43,1
"AR",1,2,2,2,3,3,3,1,2,2,3,3,3,2,20,6
"AR",5,4,2,2,2,2,2,2,1,5,2,4,4,2,34,1
"AR",4,1,5,5,4,5,5,1,5,5,4,2,3,1,58,1
"AR",3,4,4,4,1,4,4,1,3,6,2,5,5,1,25,6
"AR",2,2,3,2,3,4,4,1,4,4,3,3,2,1,82,5
"AR",3,3,2,6,6,4,4,2,4,4,3,4,4,2,49,1
"AR",3,4,2,2,6,2,2,1,4,4,4,4,2,2,60,1
"AR",2,4,4,2,4,6,6,4,4,4,4,4,2,2,63,1
"AR",4,4,2,4,4,3,3,2,4,4,4,4,4,1,36,1
"AR",4,2,2,4,4,4,4,1,1,4,2,4,6,1,42,6
"AR",5,5,2,1,2,1,1,1,5,5,5,1,2,1,28,6
"AR",4,4,2,2,2,4,4,2,6,6,6,6,6,2,18,6
"AR",2,2,2,2,2,4,4,1,4,4,4,3,2,2,60,1
"AR",2,2,2,2,2,4,4,1,4,4,4,2,2,1,90,5
"AR",1,1,1,1,4,4,4,1,4,4,4,2,2,1,34,6
"AR",4,2,3,1,2,4,4,2,4,5,3,4,5,2,63,4
"AR",3,4,2,3,4,5,5,1,2,2,1,3,3,2,32,6
"AR",3,2,2,3,3,2,2,1,4,4,4,2,2,1,43,1
"AR",2,2,5,2,4,4,4,2,3,4,2,2,2,1,77,1
"AR",4,4,2,3,2,2,2,1,4,4,4,4,4,2,59,6
"AR",5,5,4,1,1,2,2,2,4,5,4,3,2,2,22,2
"AR",3,4,2,1,2,2,2,1,2,4,6,6,1,2,36,6
"AR",3,5,1,1,2,2,2,1,4,4,4,4,3,2,57,2
"AR",4,4,2,2,2,4,4,2,4,4,3,3,4,1,21,6
"AR",4,4,2,2,4,2,5,2,3,4,4,4,3,1,56,3
"AR",4,4,2,3,4,4,4,2,4,5,2,4,3,1,54,1
"AR",2,2,4,2,4,4,4,1,4,4,4,4,6,2,69,1
"AR",5,2,2,4,1,4,5,1,4,4,4,4,2,1,57,1
"AR",3,5,1,1,2,2,2,2,4,4,3,5,4,2,29,6
"AR",5,5,2,4,6,2,2,2,5,5,2,3,5,2,32,6
"AR",2,3,3,3,2,2,2,1,1,2,3,2,2,1,86,1
"AR",4,3,2,4,2,4,4,1,4,6,4,2,4,2,35,6
"AR",2,2,2,2,2,3,3,2,5,1,5,1,1,2,52,1
"AR",3,4,2,4,2,2,4,1,4,6,4,2,4,2,56,3
"AR",3,2,3,4,4,4,4,2,2,3,2,2,3,2,67,1
"AR",1,2,2,2,2,5,5,1,3,3,3,3,3,1,77,5
"AR",2,2,2,2,2,5,5,1,5,5,5,3,2,1,60,1
"AR",4,2,3,2,4,3,3,1,4,5,6,4,2,1,69,1
"AR",4,4,2,2,1,5,5,1,2,3,6,2,2,2,58,1
"AR",2,2,4,2,1,4,4,1,3,4,4,2,2,2,73,5
"AR",5,4,2,3,2,2,2,1,4,4,4,4,2,2,31,1
"AR",1,3,2,2,4,4,4,2,4,3,4,2,2,1,74,1
"AR",2,3,2,1,2,2,2,2,4,4,4,2,3,2,79,5
"AR",4,4,2,4,4,2,2,1,4,5,4,4,2,2,42,2
"AR",5,4,2,1,1,2,2,1,5,5,4,4,2,2,62,5
"AR",4,4,2,2,4,3,3,1,2,2,4,4,2,1,42,1
"AR",3,2,2,2,4,4,4,2,4,4,4,2,2,1,27,6
"AR",5,2,4,1,2,2,4,1,4,4,4,2,2,2,48,6
"AR",4,4,1,1,1,4,4,1,4,4,4,2,1,1,49,3
"AR",4,4,2,4,2,2,2,1,2,4,2,1,1,1,43,6
"AR",4,4,2,2,2,2,2,1,4,4,4,2,2,1,39,6
"AR",4,2,2,2,4,2,2,2,3,3,3,4,3,1,23,6
"AR",4,4,4,4,4,4,4,1,4,4,4,3,2,1,41,1
"AR",2,2,2,2,1,4,4,2,3,4,4,4,4,2,36,1
"AR",3,2,2,2,4,4,5,2,3,4,4,3,4,1,37,1
"AR",4,2,2,2,2,6,6,2,3,3,2,4,4,1,36,6
"AR",4,4,2,2,1,2,2,1,4,2,4,4,4,2,35,3
"AR",4,4,6,2,2,2,2,2,5,4,3,5,3,1,48,1
"AR",1,2,2,2,4,4,4,2,5,4,4,2,4,1,43,2
"AR",4,4,2,4,2,2,2,2,4,4,4,4,4,2,46,6
"AR",4,2,4,2,2,4,4,2,4,2,2,4,4,1,29,6
"AR",4,4,4,4,2,6,6,1,2,4,4,4,5,2,51,1
"AR",4,4,2,2,2,2,2,2,4,4,4,4,4,2,23,6
"AR",3,2,2,2,2,4,4,1,5,4,4,4,2,1,67,4
"AR",5,5,2,2,4,2,2,1,4,2,2,4,2,2,27,6
"AR",3,3,3,2,2,2,2,1,2,2,4,3,1,1,82,1
"AR",3,5,2,1,2,2,2,3,4,4,2,3,3,2,51,1
"AR",4,2,4,2,4,4,4,1,4,4,4,4,1,2,46,1
"AR",4,2,2,1,4,4,4,1,2,4,2,2,2,1,73,1
"AR",4,4,2,2,4,4,4,2,4,4,3,4,2,1,29,6
"AR",2,4,2,2,2,4,4,1,4,4,4,2,2,2,53,1
"AR",3,4,4,3,2,4,4,1,4,4,4,4,1,2,50,6
"AR",4,4,2,2,4,4,4,1,2,3,2,5,2,2,28,2
"AR",5,3,3,2,2,2,2,1,4,5,5,3,3,2,37,1
"AR",3,4,2,1,1,5,5,1,3,5,5,5,3,2,62,6
"AR",3,2,2,2,2,4,4,2,4,4,4,2,1,1,21,6
"AR",5,5,1,1,2,3,3,2,4,4,4,4,5,2,50,4
"AR",6,1,4,4,4,4,5,1,4,5,5,5,5,1,67,1
"AR",1,4,1,2,4,4,4,1,4,4,4,5,1,2,21,6
"AR",4,5,5,2,1,1,1,2,4,2,5,5,4,2,22,6
"AR",2,2,2,1,4,4,4,2,4,4,4,2,3,1,81,1
"AR",4,4,2,2,4,4,4,1,4,4,4,2,1,2,63,1
"AR",6,3,2,2,4,2,2,1,4,5,5,6,6,2,40,1
"AR",4,4,1,2,2,2,4,1,4,4,4,4,4,2,34,2
"AR",2,4,2,2,2,2,2,2,4,2,2,2,2,1,31,2
"AR",2,2,2,2,4,4,4,2,2,2,2,6,2,2,65,5
"AR",4,4,1,1,2,2,2,2,1,2,2,2,2,2,38,1
"AR",3,2,2,2,4,4,4,1,2,4,2,6,2,2,29,2
"AR",4,2,2,4,4,4,4,2,4,4,4,4,2,1,20,6
"AR",2,2,2,2,2,4,4,2,4,4,3,3,2,1,39,3
"AR",4,4,2,3,4,2,2,2,4,4,2,2,2,1,26,2
"AR",3,2,3,4,2,4,4,1,4,4,4,4,2,2,36,1
"AR",4,4,1,1,1,6,6,2,2,4,2,4,1,2,51,4
"AR",5,4,3,2,2,4,4,1,4,4,2,3,2,2,25,6
"AR",4,4,2,4,1,1,1,1,4,4,4,2,4,1,31,1
"AR",5,5,1,5,1,1,1,1,4,4,4,4,4,2,34,6
"AR",5,5,1,1,4,1,2,4,2,1,1,4,1,1,34,6
"AR",3,3,2,6,3,2,2,2,2,5,2,3,1,1,20,6
"AR",1,1,5,5,5,5,5,1,5,2,2,5,5,2,69,5
"AR",4,3,2,3,2,2,2,2,4,4,6,6,2,2,37,6
"AR",5,5,1,1,1,1,5,1,5,5,5,5,5,1,61,3
"AR",5,5,1,1,2,4,4,1,2,4,2,5,2,2,50,4
"AR",4,5,1,1,3,1,2,2,2,1,2,6,2,1,31,6
"AR",5,5,1,1,4,5,5,1,4,4,2,2,1,2,32,6
"AR",1,4,1,1,1,5,5,2,5,5,5,1,3,2,59,6
"AR",4,4,2,3,2,2,2,2,3,5,4,4,3,1,31,2
"AR",1,4,1,1,2,4,4,1,5,4,2,2,4,2,53,1
"AR",4,4,2,4,2,2,2,2,3,4,3,4,3,1,32,1
"AR",5,5,1,3,1,1,1,1,4,2,4,4,1,2,40,2
"AR",3,2,4,1,4,2,2,1,2,2,2,3,2,1,41,1
"AR",5,1,5,1,1,5,5,1,5,5,1,5,1,2,50,5
"AR",4,4,2,4,2,2,2,2,4,4,3,4,2,1,24,6
"AR",5,5,2,2,1,1,5,1,4,4,4,4,2,2,28,2
"AR",1,1,3,2,2,5,5,1,4,4,2,3,3,1,68,1
"AR",6,3,2,2,4,2,2,2,2,4,2,4,2,2,27,6
"AR",3,4,1,1,4,1,1,1,2,2,2,4,2,1,29,6
"AR",4,4,2,5,4,2,2,2,4,2,4,2,3,2,25,2
"AR",4,4,2,2,2,4,4,1,2,4,2,2,2,2,65,1
"AR",2,1,5,1,4,3,5,1,2,1,2,4,1,1,19,6
"AR",3,2,4,2,5,4,5,1,4,4,2,2,1,1,43,2
"AR",1,1,4,4,4,4,4,1,2,4,1,2,2,2,71,5
"AR",4,1,1,1,1,5,5,1,4,4,4,4,2,2,49,3
"AR",5,5,1,5,5,5,5,1,5,5,3,5,3,2,27,2
"AR",3,2,2,2,4,4,4,2,4,4,4,2,4,1,45,6
"AR",3,4,2,1,1,5,5,1,2,4,1,2,1,2,26,6
"AR",5,2,2,2,1,5,5,1,2,2,5,2,2,1,19,6
"AR",5,5,1,1,1,2,2,1,4,4,4,6,2,2,33,6
"AR",3,5,1,1,4,6,6,1,4,4,2,5,3,2,31,2
"AR",3,4,1,1,2,2,3,1,4,4,3,4,4,2,51,6
"AR",2,1,4,5,5,5,5,2,2,4,2,5,4,1,46,1
"AR",3,2,2,3,3,5,5,2,2,6,2,3,3,1,26,2
"AR",2,2,5,2,3,4,4,1,4,3,2,2,3,1,73,1
"AR",6,1,5,2,2,5,5,1,5,4,4,2,1,2,68,5
"AR",4,5,2,2,3,2,2,2,2,6,2,4,2,2,24,6
"AR",3,3,3,3,2,2,2,6,3,2,2,4,2,1,26,6
"AR",4,3,2,1,3,2,3,1,3,4,2,4,2,2,39,2
"AR",4,4,3,2,4,4,4,4,4,3,3,3,2,1,34,6
"AR",4,4,1,2,1,2,2,1,2,1,2,4,2,1,48,1
"AR",3,4,2,1,4,6,6,1,2,4,2,2,1,2,29,6
"AR",4,4,3,3,3,3,3,2,4,4,2,4,4,1,20,2
"AR",3,4,1,2,5,5,5,1,5,5,5,5,5,2,64,1
"AR",4,4,1,2,3,5,5,1,2,5,2,2,4,2,36,1
"AR",4,4,2,2,6,5,5,1,4,4,2,4,2,2,63,1
"AR",3,2,4,2,4,5,5,1,3,4,2,3,3,1,73,1
"AR",4,2,2,2,4,6,6,1,4,4,3,4,2,2,27,1
"AR",4,4,2,2,2,2,2,2,2,2,4,4,2,1,23,6
"AR",3,2,2,3,2,3,2,2,3,3,2,2,2,1,28,6
"AR",4,4,6,2,2,6,6,2,6,4,4,4,2,2,32,6
"AR",2,2,2,2,4,4,4,2,2,4,4,2,2,1,44,6
"AR",4,2,4,4,5,5,5,1,4,4,2,2,2,2,30,1
"AR",3,2,4,4,4,4,4,1,4,4,4,2,2,2,56,1
"AR",3,4,2,1,2,5,5,1,5,5,5,5,4,1,76,5
"AR",4,4,2,2,1,3,3,1,4,4,2,4,2,2,24,6
"AR",3,4,2,2,2,2,2,1,4,4,4,2,2,1,39,6
"AR",4,2,4,2,4,5,5,1,4,4,3,3,3,1,23,6
"AR",4,2,4,2,4,3,3,1,2,2,4,4,2,2,23,3
"AR",4,4,3,2,5,4,3,1,2,4,4,2,2,1,37,4
"AR",3,4,2,2,4,4,4,2,2,2,3,2,2,2,51,6
"AR",4,4,3,2,1,4,4,1,2,4,2,4,2,2,39,5
"AR",4,4,2,2,2,4,4,2,4,4,2,2,1,2,50,6
"AR",3,2,2,4,4,4,4,1,2,2,3,2,2,1,61,5
"AR",2,2,2,2,2,2,2,2,4,2,2,4,2,1,32,6
"AR",4,4,2,2,2,2,2,2,4,5,4,4,2,2,64,6
"AR",2,2,3,2,2,2,2,1,4,4,4,2,2,1,67,1
"AR",6,2,3,2,2,2,4,2,4,3,3,2,2,2,75,5
"AR",2,2,2,4,4,4,4,2,4,4,4,2,2,2,44,1
"AR",4,2,2,2,2,3,3,2,2,4,6,6,2,2,50,6
"AR",2,4,2,2,3,2,2,4,4,4,4,4,4,2,65,5
"AR",4,4,2,2,2,2,2,1,2,4,2,4,4,1,50,4
"AR",4,4,1,2,2,2,2,6,6,6,6,6,6,1,36,6
"AR",3,3,2,3,1,1,1,6,3,2,3,3,3,1,25,6
"AR",5,5,2,2,1,2,2,1,4,4,4,4,2,2,18,6
"AR",4,4,4,2,4,2,2,2,3,2,4,4,2,2,23,6
"AR",4,4,2,2,3,1,1,1,4,4,4,3,4,1,43,2
"AR",4,2,2,4,4,4,4,2,3,2,2,4,3,2,57,3
"AR",2,5,2,2,1,2,2,1,2,2,2,2,2,2,36,6
"AR",5,5,2,3,2,3,3,2,3,4,2,3,1,1,52,4
"AR",1,4,2,3,4,1,1,6,3,4,4,4,4,1,31,6
"AR",3,3,2,3,2,6,6,1,4,3,3,4,2,2,87,6
"AR",2,2,4,3,4,5,5,6,6,6,6,4,4,1,79,1
"AR",5,5,4,3,1,3,3,2,3,3,4,4,2,2,71,1
"AR",4,4,2,1,1,1,1,2,2,3,3,4,2,2,57,6
"AR",2,2,3,3,2,4,4,2,4,4,4,3,4,2,68,5
"AR",5,5,1,3,4,1,1,6,6,6,6,6,6,2,25,6
"AR",3,2,2,4,2,4,4,6,6,6,6,6,6,1,71,5
"AR",5,5,5,3,1,1,1,3,4,6,6,5,3,1,26,6
"AR",4,4,1,4,3,2,2,1,4,4,3,2,6,1,50,1
"AR",3,2,2,2,2,3,3,2,3,6,2,2,2,2,31,6
"AR",5,4,2,3,4,6,6,2,3,4,2,3,6,1,68,1
"AR",4,4,2,2,2,6,6,2,4,4,4,6,2,1,49,1
"AR",2,2,2,2,2,4,4,1,4,4,2,2,2,2,67,5
"AR",1,4,2,2,2,1,1,1,6,4,2,1,1,2,80,5
"AR",4,4,4,1,1,4,4,1,2,4,1,4,1,2,20,6
"AR",4,4,1,3,2,1,1,2,4,3,3,4,3,2,32,6
"AR",4,1,4,4,4,4,4,4,4,4,2,4,1,1,56,1
"AR",3,2,4,2,4,5,5,1,4,4,4,2,2,1,92,5
"AR",4,5,2,2,2,2,2,1,4,5,3,4,2,1,42,6
"AR",3,4,3,4,4,2,2,3,3,2,2,4,4,2,39,6
"AR",4,4,2,3,3,3,3,2,4,2,6,5,2,2,48,6
"AR",4,4,2,2,2,2,3,3,1,4,4,4,2,2,52,6
"AR",4,2,2,2,2,2,2,1,1,2,2,2,2,2,33,1
"AR",4,4,2,3,4,2,2,3,2,2,2,4,3,1,21,6
"AR",1,4,1,4,4,4,4,1,4,4,4,4,1,1,23,1
"AR",4,4,4,1,4,1,1,1,4,4,6,6,6,1,25,6
"AR",4,6,6,1,1,4,4,2,4,4,4,6,1,2,58,4
"AR",4,6,4,4,1,1,1,1,2,4,4,4,1,2,21,6
"AR",4,4,4,1,4,1,4,1,4,4,2,1,1,2,22,6
"AR",4,4,2,2,1,1,1,1,4,4,4,4,2,2,46,3
"AR",4,4,2,4,2,4,4,1,4,4,2,4,1,2,44,3
"AR",4,4,2,2,2,2,2,2,2,4,4,4,1,1,56,6
"AR",4,4,4,2,2,2,2,1,4,4,2,4,1,2,34,6
"AR",4,4,2,4,4,4,4,2,2,4,2,4,1,1,24,6
"AR",2,2,2,2,2,4,4,1,4,4,3,2,2,1,56,1
"AR",4,4,2,4,4,2,2,1,4,4,4,4,2,1,75,1
"AR",4,2,2,2,2,2,2,2,4,4,3,3,2,2,19,6
"AR",3,3,2,1,4,3,3,2,2,4,2,4,3,2,48,6
"AR",4,2,2,3,2,6,6,2,2,4,2,3,2,2,35,6
"AR",5,5,1,2,2,1,1,6,6,6,6,6,6,1,28,6
"AR",4,2,2,2,2,2,2,2,2,4,4,3,2,2,26,6
"AR",2,2,4,2,2,2,2,2,2,4,4,4,4,1,17,6
"AR",6,3,2,2,2,3,3,1,2,4,2,6,2,2,59,6
"AR",3,3,2,2,2,6,6,1,3,3,3,3,3,2,68,5
"AR",4,4,4,4,4,4,4,1,4,4,4,1,1,2,18,6
"AR",4,4,4,4,4,1,1,1,4,4,4,1,1,2,32,6
"AR",4,4,1,4,4,4,4,1,2,4,4,4,2,2,40,1
"AR",4,1,1,1,4,4,4,1,4,4,4,1,1,1,64,6
"AR",4,4,1,4,1,1,1,1,4,4,4,1,1,1,37,6
"AR",4,1,1,1,1,4,4,1,4,4,2,3,1,2,36,6
"AR",3,4,4,1,4,4,4,1,4,4,2,6,1,2,69,5
"AR",5,5,2,2,2,2,4,2,4,2,4,2,4,1,56,5
"AR",4,5,5,3,2,2,2,2,3,3,4,3,2,2,32,1
"AR",4,4,2,2,4,2,2,2,2,4,4,4,4,2,18,6
"AR",5,5,1,3,2,2,2,2,4,4,4,4,2,1,21,6
"AR",2,2,4,4,4,4,4,1,4,4,4,2,2,2,77,5
"AR",5,2,2,2,4,2,2,2,4,4,4,2,4,1,44,6
"AR",5,4,2,3,2,2,2,2,4,4,2,4,4,1,41,6
